ID Customer,Zone,Country,Product,Sales Channel,Priority,Date Order,Order ID,Send Date,units, Unit Price, Unit Cost, Total Sales, Total Cost, Benefit
C4982,Africa,Afghanistan,Sunflower,Online,High,5/11/2021,498232400,6/27/2021,6894,  668.27 € ,  502.54 € ,"  4,607,053.38 € ","  3,464,510.76 € ",  165.73 € 
C5314,Europe,Liechtenstein,Oatmeal,Offline,Medium,1/2/2022,531473338,1/11/2022,3626,  205.70 € ,  117.11 € ,"  745,868.20 € ","  424,640.86 € ",  88.59 € 
C6740,Central America and Caribbean,Honduras,Soy,Online,Critical,4/23/2022,674096906,6/1/2022,9109,  255.28 € ,  159.42 € ,"  2,325,345.52 € ","  1,452,156.78 € ",  95.86 € 
C3886,North America,Mexico,Soy,Online,High,6/18/2020,388651931,8/7/2020,9598,  255.28 € ,  159.42 € ,"  2,450,177.44 € ","  1,530,113.16 € ",  95.86 € 
C5579,Africa,Liberia,Fish,Online,Medium,10/8/2020,557999742,10/28/2020,3378,  651.21 € ,  524.96 € ,"  2,199,787.38 € ","  1,773,314.88 € ",  126.25 € 
C3353,Europe,Ireland,Flour,Offline,High,10/16/2020,335314166,11/1/2020,5768,  152.58 € ,  97.44 € ,"  880,081.44 € ","  562,033.92 € ",  55.14 € 
C2940,Africa,Morocco,Meat,Offline,Critical,5/8/2021,294081532,5/24/2021,4115,  421.89 € ,  364.69 € ,"  1,736,077.35 € ","  1,500,699.35 € ",  57.20 € 
C1781,Central America and Caribbean,Dominica,Sorghum,Offline,Medium,3/30/2022,178100669,5/9/2022,2801,  109.28 € ,  35.84 € ,"  306,093.28 € ","  100,387.84 € ",  73.44 € 
C2514,Africa,Cameroon,Sunflower,Offline,Medium,10/21/2020,251482903,11/6/2020,8234,  668.27 € ,  502.54 € ,"  5,502,535.18 € ","  4,137,914.36 € ",  165.73 € 
C8486,Asia,Nepal,Meat,Offline,Low,12/4/2021,848652064,12/20/2021,3860,  421.89 € ,  364.69 € ,"  1,628,495.40 € ","  1,407,703.40 € ",  57.20 € 
C1243,Europe,Albania,Oatmeal,Online,Critical,4/25/2022,124344480,5/16/2022,5150,  205.70 € ,  117.11 € ,"  1,059,355.00 € ","  603,116.50 € ",  88.59 € 
C8036,Asia,Maldives,Lemon,Online,Low,7/8/2020,803608977,7/10/2020,4609,  81.73 € ,  56.67 € ,"  376,693.57 € ","  261,192.03 € ",  25.06 € 
C7318,Africa,Turkey,Sorghum,Offline,High,3/14/2021,731806886,4/28/2021,6775,  109.28 € ,  35.84 € ,"  740,372.00 € ","  242,816.00 € ",  73.44 € 
C5246,Australia and Oceania,New Zealand,Rice,Offline,Critical,4/12/2022,524612033,5/1/2022,3213,  154.06 € ,  90.93 € ,"  494,994.78 € ","  292,158.09 € ",  63.13 € 
C4180,Africa,Lebanon,Oatmeal,Offline,High,1/27/2022,418010747,2/7/2022,7524,  205.70 € ,  117.11 € ,"  1,547,686.80 € ","  881,135.64 € ",  88.59 € 
C7183,Europe,Luxembourg,Sorghum,Online,Low,9/26/2020,718301856,11/12/2020,336,  109.28 € ,  35.84 € ,"  36,718.08 € ","  12,042.24 € ",  73.44 € 
C4520,Africa,Togo,Sorghum,Online,Medium,9/7/2021,452096688,9/18/2021,4311,  109.28 € ,  35.84 € ,"  471,106.08 € ","  154,506.24 € ",  73.44 € 
C5163,Europe,Hungary,Lemon,Offline,High,7/31/2021,516319072,8/31/2021,9142,  81.73 € ,  56.67 € ,"  747,175.66 € ","  518,077.14 € ",  25.06 € 
C5282,Europe,Lithuania,Sunflower,Online,Low,5/10/2020,528205335,6/24/2020,6551,  668.27 € ,  502.54 € ,"  4,377,836.77 € ","  3,292,139.54 € ",  165.73 € 
C1753,Asia,Bangladesh,Fish,Offline,Medium,8/19/2022,175304305,9/18/2022,5294,  651.21 € ,  524.96 € ,"  3,447,505.74 € ","  2,779,138.24 € ",  126.25 € 
C5654,Asia,China,Came,Online,Low,12/28/2021,565477311,1/22/2022,6157,  47.45 € ,  31.79 € ,"  292,149.65 € ","  195,731.03 € ",  15.66 € 
C1768,Africa,Equatorial Guinea,Meat,Offline,Medium,6/5/2022,176898181,6/16/2022,6958,  421.89 € ,  364.69 € ,"  2,935,510.62 € ","  2,537,513.02 € ",  57.20 € 
C7080,Europe,Belgium,Oatmeal,Offline,Medium,8/14/2022,708053243,9/12/2022,7544,  205.70 € ,  117.11 € ,"  1,551,800.80 € ","  883,477.84 € ",  88.59 € 
C3277,Africa,Turkey,Flour,Online,High,3/20/2020,327741324,3/29/2020,4796,  152.58 € ,  97.44 € ,"  731,773.68 € ","  467,322.24 € ",  55.14 € 
C4250,Asia,Indonesia,Lemon,Offline,Medium,11/7/2021,425073754,12/22/2021,7625,  81.73 € ,  56.67 € ,"  623,191.25 € ","  432,108.75 € ",  25.06 € 
C6594,Europe,Russia,Orange,Online,Low,9/8/2021,659474360,9/25/2021,1973,  9.33 € ,  6.92 € ,"  18,408.09 € ","  13,653.16 € ",  2.41 € 
C3106,Europe,Armenia,Meat,Online,Medium,1/5/2020,310679471,1/27/2020,5814,  421.89 € ,  364.69 € ,"  2,452,868.46 € ","  2,120,307.66 € ",  57.20 € 
C5287,Central America and Caribbean,Belize,Corn,Online,Critical,10/19/2021,528737914,12/1/2021,4153,  437.20 € ,  263.33 € ,"  1,815,691.60 € ","  1,093,609.49 € ",  173.87 € 
C2840,Europe,Finland,Flour,Offline,High,12/30/2020,284011018,1/25/2021,4026,  152.58 € ,  97.44 € ,"  614,287.08 € ","  392,293.44 € ",  55.14 € 
C4171,Australia and Oceania,Samoa ,Soy,Offline,Low,12/14/2021,417172610,12/19/2021,9501,  255.28 € ,  159.42 € ,"  2,425,415.28 € ","  1,514,649.42 € ",  95.86 € 
C4892,Africa,The Gambia,Corn,Offline,Critical,11/4/2020,489209020,12/5/2020,6675,  437.20 € ,  263.33 € ,"  2,918,310.00 € ","  1,757,727.75 € ",  173.87 € 
C1314,Europe,Greece,Sunflower,Online,Low,5/25/2021,131419074,7/3/2021,8679,  668.27 € ,  502.54 € ,"  5,799,915.33 € ","  4,361,544.66 € ",  165.73 € 
C3954,Europe,Finland,Came,Online,Critical,1/7/2022,395414102,2/4/2022,674,  47.45 € ,  31.79 € ,"  31,981.30 € ","  21,426.46 € ",  15.66 € 
C6031,Central America and Caribbean,Trinidad and Tobago,Oatmeal,Offline,Low,2/5/2020,603117930,3/12/2020,4853,  205.70 € ,  117.11 € ,"  998,262.10 € ","  568,334.83 € ",  88.59 € 
C5967,Asia,Vietnam,Orange,Online,Low,12/27/2021,596766889,1/11/2022,5439,  9.33 € ,  6.92 € ,"  50,745.87 € ","  37,637.88 € ",  2.41 € 
C2889,Asia,Indonesia,Lemon,Offline,Medium,8/6/2021,288909804,8/10/2021,3686,  81.73 € ,  56.67 € ,"  301,256.78 € ","  208,885.62 € ",  25.06 € 
C1124,Europe,Norway,Oatmeal,Online,Medium,10/16/2021,112408006,10/23/2021,2882,  205.70 € ,  117.11 € ,"  592,827.40 € ","  337,511.02 € ",  88.59 € 
C5704,Africa,Zimbabwe,Lemon,Offline,Critical,7/27/2021,570435321,8/11/2021,3343,  81.73 € ,  56.67 € ,"  273,223.39 € ","  189,447.81 € ",  25.06 € 
C8864,Africa,Namibia,Soy,Online,Critical,4/28/2020,886478078,5/29/2020,7418,  255.28 € ,  159.42 € ,"  1,893,667.04 € ","  1,182,577.56 € ",  95.86 € 
C3543,Australia and Oceania,Tonga,Oatmeal,Online,High,2/17/2022,354335105,4/7/2022,4487,  205.70 € ,  117.11 € ,"  922,975.90 € ","  525,472.57 € ",  88.59 € 
C5881,Asia,Malaysia,Meat,Online,Critical,1/18/2020,588117730,2/11/2020,5960,  421.89 € ,  364.69 € ,"  2,514,464.40 € ","  2,173,552.40 € ",  57.20 € 
C5722,Africa,Egypt,Came,Online,Critical,5/21/2020,572249782,5/21/2020,282,  47.45 € ,  31.79 € ,"  13,380.90 € ","  8,964.78 € ",  15.66 € 
C7114,Africa,Saudi Arabia,Sunflower,Offline,Low,4/16/2021,711467587,5/23/2021,7924,  668.27 € ,  502.54 € ,"  5,295,371.48 € ","  3,982,126.96 € ",  165.73 € 
C5808,Central America and Caribbean,Panama,Fish,Online,Critical,9/26/2022,580819976,10/24/2022,6393,  651.21 € ,  524.96 € ,"  4,163,185.53 € ","  3,356,069.28 € ",  126.25 € 
C2756,Central America and Caribbean,Haiti,Fish,Online,Medium,3/27/2022,275668275,4/30/2022,5223,  651.21 € ,  524.96 € ,"  3,401,269.83 € ","  2,741,866.08 € ",  126.25 € 
C8616,Africa,Mauritania,Oatmeal,Offline,High,12/30/2021,861686313,12/30/2021,983,  205.70 € ,  117.11 € ,"  202,203.10 € ","  115,119.13 € ",  88.59 € 
C3248,Africa,The Gambia,Meat,Offline,Critical,10/8/2021,324860417,11/18/2021,2271,  421.89 € ,  364.69 € ,"  958,112.19 € ","  828,210.99 € ",  57.20 € 
C3214,Europe,Ireland,Flour,Offline,Critical,4/12/2020,321489417,4/13/2020,4718,  152.58 € ,  97.44 € ,"  719,872.44 € ","  459,721.92 € ",  55.14 € 
C3281,Europe,San Marino,Corn,Online,Low,5/14/2022,328184640,6/29/2022,5983,  437.20 € ,  263.33 € ,"  2,615,767.60 € ","  1,575,503.39 € ",  173.87 € 
C7918,Africa,United Arab Emirates,Fish,Offline,Low,5/30/2020,791869914,6/22/2020,760,  651.21 € ,  524.96 € ,"  494,919.60 € ","  398,969.60 € ",  126.25 € 
C8797,Africa,Mauritania,Lemon,Online,Medium,6/28/2021,879781568,8/17/2021,5771,  81.73 € ,  56.67 € ,"  471,663.83 € ","  327,042.57 € ",  25.06 € 
C7294,Central America and Caribbean,Nicaragua,Meat,Offline,Critical,3/19/2020,729468429,4/13/2020,4773,  421.89 € ,  364.69 € ,"  2,013,680.97 € ","  1,740,665.37 € ",  57.20 € 
C9987,Asia,Malaysia,Sorghum,Offline,High,3/5/2020,998791825,3/21/2020,3551,  109.28 € ,  35.84 € ,"  388,053.28 € ","  127,267.84 € ",  73.44 € 
C6159,Africa,Zambia,Corn,Online,High,1/30/2021,615925586,2/25/2021,4923,  437.20 € ,  263.33 € ,"  2,152,335.60 € ","  1,296,373.59 € ",  173.87 € 
C8293,Africa,Malawi,Orange,Online,Low,3/7/2020,829356038,3/29/2020,3737,  9.33 € ,  6.92 € ,"  34,866.21 € ","  25,860.04 € ",  2.41 € 
C2578,Africa,Lesotho,Lemon,Offline,High,4/9/2022,257882010,4/17/2022,1872,  81.73 € ,  56.67 € ,"  152,998.56 € ","  106,086.24 € ",  25.06 € 
C7406,Africa,Malawi,Meat,Offline,Low,2/11/2021,740614831,2/15/2021,3241,  421.89 € ,  364.69 € ,"  1,367,345.49 € ","  1,181,960.29 € ",  57.20 € 
C5869,Africa,Iraq,Meat,Offline,Critical,11/19/2020,586978328,12/6/2020,8786,  421.89 € ,  364.69 € ,"  3,706,725.54 € ","  3,204,166.34 € ",  57.20 € 
C4267,Asia,Turkmenistan,Sunflower,Offline,Medium,6/9/2020,426708829,6/25/2020,1480,  668.27 € ,  502.54 € ,"  989,039.60 € ","  743,759.20 € ",  165.73 € 
C9598,Africa,United Arab Emirates,Fish,Offline,Low,6/19/2020,959855163,6/28/2020,1328,  651.21 € ,  524.96 € ,"  864,806.88 € ","  697,146.88 € ",  126.25 € 
C7067,Asia,Maldives,Sunflower,Online,High,1/20/2022,706778657,2/7/2022,366,  668.27 € ,  502.54 € ,"  244,586.82 € ","  183,929.64 € ",  165.73 € 
C9581,Europe,Romania,Sunflower,Online,Critical,5/29/2022,958153140,6/1/2022,7661,  668.27 € ,  502.54 € ,"  5,119,616.47 € ","  3,849,958.94 € ",  165.73 € 
C8249,Africa,Lebanon,Corn,Offline,Critical,12/28/2021,824964940,2/5/2022,4313,  437.20 € ,  263.33 € ,"  1,885,643.60 € ","  1,135,742.29 € ",  173.87 € 
C3885,Europe,Portugal,Corn,Online,High,3/30/2020,388512885,5/3/2020,8451,  437.20 € ,  263.33 € ,"  3,694,777.20 € ","  2,225,401.83 € ",  173.87 € 
C2504,Europe,Bosnia and Herzegovina,Fish,Offline,Critical,9/22/2022,250408303,10/7/2022,236,  651.21 € ,  524.96 € ,"  153,685.56 € ","  123,890.56 € ",  126.25 € 
C1825,Africa,Iraq,Flour,Offline,Critical,7/10/2022,182575023,8/24/2022,6861,  152.58 € ,  97.44 € ,"  1,046,851.38 € ","  668,535.84 € ",  55.14 € 
C4772,Europe,Moldova ,Sorghum,Offline,Critical,9/18/2021,477249372,11/6/2021,7549,  109.28 € ,  35.84 € ,"  824,954.72 € ","  270,556.16 € ",  73.44 € 
C5969,Africa,Liberia,Oatmeal,Offline,High,5/6/2021,596980178,6/17/2021,8556,  205.70 € ,  117.11 € ,"  1,759,969.20 € ","  1,001,993.16 € ",  88.59 € 
C5246,Africa,Sudan,Soy,Online,Low,1/1/2020,524628770,1/3/2020,8166,  255.28 € ,  159.42 € ,"  2,084,616.48 € ","  1,301,823.72 € ",  95.86 € 
C3133,Africa,Democratic Republic of the Congo,Corn,Online,Medium,12/18/2020,313368976,2/2/2021,1698,  437.20 € ,  263.33 € ,"  742,365.60 € ","  447,134.34 € ",  173.87 € 
C5366,Africa,Morocco,Flour,Offline,Medium,3/13/2022,536687123,3/15/2022,6501,  152.58 € ,  97.44 € ,"  991,922.58 € ","  633,457.44 € ",  55.14 € 
C9383,Central America and Caribbean,Saint Vincent and the Grenadines,Orange,Online,Medium,8/20/2020,938382041,9/29/2020,6954,  9.33 € ,  6.92 € ,"  64,880.82 € ","  48,121.68 € ",  2.41 € 
C8825,Africa,Pakistan,Sunflower,Offline,Low,3/12/2022,882565057,4/19/2022,9468,  668.27 € ,  502.54 € ,"  6,327,180.36 € ","  4,758,048.72 € ",  165.73 € 
C7036,Europe,Sweden,Oatmeal,Online,High,4/27/2020,703659999,5/14/2020,7485,  205.70 € ,  117.11 € ,"  1,539,664.50 € ","  876,568.35 € ",  88.59 € 
C3564,Australia and Oceania,Palau,Lemon,Online,Critical,4/24/2020,356403195,5/3/2020,6480,  81.73 € ,  56.67 € ,"  529,610.40 € ","  367,221.60 € ",  25.06 € 
C7658,Europe,Poland,Oatmeal,Offline,Critical,9/15/2020,765843474,10/21/2020,8958,  205.70 € ,  117.11 € ,"  1,842,660.60 € ","  1,049,071.38 € ",  88.59 € 
C6773,Africa,Equatorial Guinea,Meat,Online,Critical,6/15/2020,677342164,7/15/2020,9453,  421.89 € ,  364.69 € ,"  3,988,126.17 € ","  3,447,414.57 € ",  57.20 € 
C7065,Australia and Oceania,Kiribati,Sunflower,Offline,Medium,4/30/2020,706573092,5/15/2020,9535,  668.27 € ,  502.54 € ,"  6,371,954.45 € ","  4,791,718.90 € ",  165.73 € 
C1895,Asia,Myanmar,Oatmeal,Offline,Critical,7/6/2021,189522588,8/1/2021,2800,  205.70 € ,  117.11 € ,"  575,960.00 € ","  327,908.00 € ",  88.59 € 
C3324,Central America and Caribbean,Haiti,Sunflower,Online,Critical,4/18/2021,332489478,5/26/2021,9880,  668.27 € ,  502.54 € ,"  6,602,507.60 € ","  4,965,095.20 € ",  165.73 € 
C1620,Africa,Mauritius ,Flour,Online,Medium,3/26/2020,162085092,5/2/2020,3435,  152.58 € ,  97.44 € ,"  524,112.30 € ","  334,706.40 € ",  55.14 € 
C5752,Europe,Luxembourg,Oatmeal,Online,Critical,9/18/2020,575233256,11/5/2020,3158,  205.70 € ,  117.11 € ,"  649,600.60 € ","  369,833.38 € ",  88.59 € 
C2891,Australia and Oceania,Tonga,Sorghum,Offline,Low,8/31/2022,289170300,9/11/2022,773,  109.28 € ,  35.84 € ,"  84,473.44 € ","  27,704.32 € ",  73.44 € 
C7914,Europe,Ukraine,Rice,Offline,High,2/16/2022,791445052,2/19/2022,5033,  154.06 € ,  90.93 € ,"  775,383.98 € ","  457,650.69 € ",  63.13 € 
C4899,Africa,Sudan,Flour,Online,High,4/7/2021,489918839,4/21/2021,6727,  152.58 € ,  97.44 € ,"  1,026,405.66 € ","  655,478.88 € ",  55.14 € 
C5627,Europe,France,Sunflower,Online,Low,3/19/2021,562765491,4/11/2021,3669,  668.27 € ,  502.54 € ,"  2,451,882.63 € ","  1,843,819.26 € ",  165.73 € 
C9084,Asia,Laos,Sorghum,Offline,Medium,8/25/2020,908471333,9/16/2020,5711,  109.28 € ,  35.84 € ,"  624,098.08 € ","  204,682.24 € ",  73.44 € 
C5958,Central America and Caribbean,Dominica,Corn,Online,Critical,1/31/2020,595835196,3/12/2020,9730,  437.20 € ,  263.33 € ,"  4,253,956.00 € ","  2,562,200.90 € ",  173.87 € 
C1139,Europe,Estonia,Flour,Offline,High,6/3/2020,113968408,6/26/2020,4639,  152.58 € ,  97.44 € ,"  707,818.62 € ","  452,024.16 € ",  55.14 € 
C9222,Africa,Afghanistan,Lemon,Offline,Critical,7/23/2021,922294795,9/11/2021,6380,  81.73 € ,  56.67 € ,"  521,437.40 € ","  361,554.60 € ",  25.06 € 
C5005,Africa,Eritrea,Orange,Online,Critical,11/29/2020,500550687,12/16/2020,2926,  9.33 € ,  6.92 € ,"  27,299.58 € ","  20,247.92 € ",  2.41 € 
C8987,Africa,Oman,Meat,Online,High,8/8/2020,898784911,8/15/2020,9283,  421.89 € ,  364.69 € ,"  3,916,404.87 € ","  3,385,417.27 € ",  57.20 € 
C1873,Central America and Caribbean,Cuba,Flour,Offline,Medium,4/18/2020,187358796,5/6/2020,2486,  152.58 € ,  97.44 € ,"  379,313.88 € ","  242,235.84 € ",  55.14 € 
C1069,Africa,Oman,Oatmeal,Offline,Critical,6/23/2021,106946170,7/27/2021,6603,  205.70 € ,  117.11 € ,"  1,358,237.10 € ","  773,277.33 € ",  88.59 € 
C2185,Europe,Luxembourg,Fish,Offline,High,4/29/2020,218533360,5/2/2020,7733,  651.21 € ,  524.96 € ,"  5,035,806.93 € ","  4,059,515.68 € ",  126.25 € 
C1534,Africa,Namibia,Fish,Offline,Low,7/27/2020,153419196,8/7/2020,9004,  651.21 € ,  524.96 € ,"  5,863,494.84 € ","  4,726,739.84 € ",  126.25 € 
C9632,Asia,India,Orange,Online,High,8/12/2020,963215005,8/21/2020,5580,  9.33 € ,  6.92 € ,"  52,061.40 € ","  38,613.60 € ",  2.41 € 
C1698,Australia and Oceania,Palau,Rice,Offline,High,9/14/2020,169844615,10/19/2020,9651,  154.06 € ,  90.93 € ,"  1,486,833.06 € ","  877,565.43 € ",  63.13 € 
C3155,Europe,Serbia,Lemon,Online,High,6/26/2021,315544354,8/4/2021,5441,  81.73 € ,  56.67 € ,"  444,692.93 € ","  308,341.47 € ",  25.06 € 
C4128,Africa,Mauritania,Rice,Offline,Critical,7/26/2022,412863051,8/5/2022,4206,  154.06 € ,  90.93 € ,"  647,976.36 € ","  382,451.58 € ",  63.13 € 
C8946,Asia,Maldives,Orange,Offline,High,2/10/2021,894662034,2/13/2021,9232,  9.33 € ,  6.92 € ,"  86,134.56 € ","  63,885.44 € ",  2.41 € 
C4641,Africa,Liberia,Lemon,Offline,Critical,10/31/2021,464115130,11/9/2021,836,  81.73 € ,  56.67 € ,"  68,326.28 € ","  47,376.12 € ",  25.06 € 
C1447,Europe,Greece,Came,Online,Medium,4/4/2021,144708669,5/5/2021,1366,  47.45 € ,  31.79 € ,"  64,816.70 € ","  43,425.14 € ",  15.66 € 
C1302,Central America and Caribbean,Dominica,Orange,Offline,Low,8/11/2020,130241477,8/23/2020,202,  9.33 € ,  6.92 € ,"  1,884.66 € ","  1,397.84 € ",  2.41 € 
C2348,Asia,Vietnam,Oatmeal,Offline,Critical,7/10/2021,234824883,7/19/2021,8756,  205.70 € ,  117.11 € ,"  1,801,109.20 € ","  1,025,415.16 € ",  88.59 € 
C3428,Asia,Sri Lanka,Oatmeal,Offline,High,9/24/2021,342882716,10/9/2021,5470,  205.70 € ,  117.11 € ,"  1,125,179.00 € ","  640,591.70 € ",  88.59 € 
C8591,Europe,Portugal,Sunflower,Offline,Medium,3/28/2022,859151303,5/6/2022,818,  668.27 € ,  502.54 € ,"  546,644.86 € ","  411,077.72 € ",  165.73 € 
C4586,North America,United States of America,Meat,Offline,Critical,2/26/2020,458679473,3/22/2020,2304,  421.89 € ,  364.69 € ,"  972,034.56 € ","  840,245.76 € ",  57.20 € 
C1368,Central America and Caribbean,Jamaica,Flour,Online,Critical,7/30/2021,136828553,9/2/2021,9464,  152.58 € ,  97.44 € ,"  1,444,017.12 € ","  922,172.16 € ",  55.14 € 
C9592,Europe,Cyprus,Soy,Online,High,2/19/2020,959272372,3/1/2020,8867,  255.28 € ,  159.42 € ,"  2,263,567.76 € ","  1,413,577.14 € ",  95.86 € 
C9119,Africa,Iran,Oatmeal,Offline,Medium,4/18/2021,911997258,5/7/2021,9110,  205.70 € ,  117.11 € ,"  1,873,927.00 € ","  1,066,872.10 € ",  88.59 € 
C7513,Asia,Sri Lanka,Rice,Offline,Critical,12/4/2020,751302039,12/10/2020,5824,  154.06 € ,  90.93 € ,"  897,245.44 € ","  529,576.32 € ",  63.13 € 
C8537,Australia and Oceania,East Timor,Flour,Online,Medium,1/2/2021,853798043,2/5/2021,6669,  152.58 € ,  97.44 € ,"  1,017,556.02 € ","  649,827.36 € ",  55.14 € 
C7664,Africa,Niger,Meat,Online,Critical,6/29/2022,766409099,7/3/2022,6338,  421.89 € ,  364.69 € ,"  2,673,938.82 € ","  2,311,405.22 € ",  57.20 € 
C5563,Australia and Oceania,Australia,Orange,Online,Medium,1/10/2021,556371533,2/9/2021,1555,  9.33 € ,  6.92 € ,"  14,508.15 € ","  10,760.60 € ",  2.41 € 
C3612,Africa,Botswana,Soy,Online,Medium,8/29/2022,361234176,9/11/2022,6075,  255.28 € ,  159.42 € ,"  1,550,826.00 € ","  968,476.50 € ",  95.86 € 
C8388,Europe,Portugal,Orange,Online,Medium,5/27/2022,838858354,6/16/2022,5683,  9.33 € ,  6.92 € ,"  53,022.39 € ","  39,326.36 € ",  2.41 € 
C9174,Asia,South Korea,Came,Offline,High,10/26/2022,917417895,10/28/2022,3197,  47.45 € ,  31.79 € ,"  151,697.65 € ","  101,632.63 € ",  15.66 € 
C9453,Asia,Philippines,Meat,Offline,Medium,2/28/2021,945399129,3/29/2021,3466,  421.89 € ,  364.69 € ,"  1,462,270.74 € ","  1,264,015.54 € ",  57.20 € 
C4416,Central America and Caribbean,Saint Vincent and the Grenadines,Meat,Offline,Low,3/23/2022,441600883,3/27/2022,8369,  421.89 € ,  364.69 € ,"  3,530,797.41 € ","  3,052,090.61 € ",  57.20 € 
C3451,Central America and Caribbean,Panama,Rice,Online,Critical,8/20/2022,345134484,10/7/2022,1818,  154.06 € ,  90.93 € ,"  280,081.08 € ","  165,310.74 € ",  63.13 € 
C7654,Europe,Italy,Meat,Offline,Critical,11/4/2020,765423762,11/18/2020,4756,  421.89 € ,  364.69 € ,"  2,006,508.84 € ","  1,734,465.64 € ",  57.20 € 
C5322,Asia,Tajikistan,Soy,Offline,Medium,6/6/2021,532205045,7/1/2021,154,  255.28 € ,  159.42 € ,"  39,313.12 € ","  24,550.68 € ",  95.86 € 
C3455,Europe,Montenegro,Rice,Online,Medium,3/21/2022,345527160,4/28/2022,8020,  154.06 € ,  90.93 € ,"  1,235,561.20 € ","  729,258.60 € ",  63.13 € 
C5257,Africa,Sao Tome and Principe,Rice,Online,Critical,6/10/2021,525751435,7/5/2021,388,  154.06 € ,  90.93 € ,"  59,775.28 € ","  35,280.84 € ",  63.13 € 
C5635,Africa,Somalia,Rice,Online,Low,1/8/2022,563551700,2/24/2022,6326,  154.06 € ,  90.93 € ,"  974,583.56 € ","  575,223.18 € ",  63.13 € 
C4699,Europe,Italy,Soy,Offline,Low,7/25/2021,469914281,8/18/2021,6933,  255.28 € ,  159.42 € ,"  1,769,856.24 € ","  1,105,258.86 € ",  95.86 € 
C3261,Europe,Poland,Meat,Online,High,5/14/2022,326138007,6/4/2022,339,  421.89 € ,  364.69 € ,"  143,020.71 € ","  123,629.91 € ",  57.20 € 
C7338,Europe,Ukraine,Fish,Offline,Critical,5/29/2021,733834207,6/9/2021,6704,  651.21 € ,  524.96 € ,"  4,365,711.84 € ","  3,519,331.84 € ",  126.25 € 
C5649,Asia,Cambodia,Sunflower,Online,Critical,5/12/2020,564926707,5/19/2020,3221,  668.27 € ,  502.54 € ,"  2,152,497.67 € ","  1,618,681.34 € ",  165.73 € 
C1116,Europe,Bosnia and Herzegovina,Sorghum,Offline,Critical,4/19/2021,111651837,5/25/2021,9115,  109.28 € ,  35.84 € ,"  996,087.20 € ","  326,681.60 € ",  73.44 € 
C6365,Asia,Philippines,Rice,Online,Medium,5/28/2022,636558425,6/8/2022,639,  154.06 € ,  90.93 € ,"  98,444.34 € ","  58,104.27 € ",  63.13 € 
C3225,Asia,Japan,Flour,Offline,High,4/9/2022,322507798,4/21/2022,6079,  152.58 € ,  97.44 € ,"  927,533.82 € ","  592,337.76 € ",  55.14 € 
C1226,Asia,Turkmenistan,Sorghum,Offline,High,4/25/2021,122673785,4/29/2021,754,  109.28 € ,  35.84 € ,"  82,397.12 € ","  27,023.36 € ",  73.44 € 
C6105,Europe,Andorra,Rice,Offline,Medium,5/12/2020,610542714,5/29/2020,2012,  154.06 € ,  90.93 € ,"  309,968.72 € ","  182,951.16 € ",  63.13 € 
C6299,Africa,Kenya,Soy,Online,Low,1/23/2022,629913413,2/9/2022,4232,  255.28 € ,  159.42 € ,"  1,080,344.96 € ","  674,665.44 € ",  95.86 € 
C4448,Africa,Mozambique,Sorghum,Online,High,11/24/2020,444897210,1/1/2021,3826,  109.28 € ,  35.84 € ,"  418,105.28 € ","  137,123.84 € ",  73.44 € 
C3899,Australia and Oceania,Solomon Islands,Flour,Offline,High,10/3/2021,389917933,11/18/2021,4236,  152.58 € ,  97.44 € ,"  646,328.88 € ","  412,755.84 € ",  55.14 € 
C4197,Africa,Democratic Republic of the Congo,Corn,Online,High,5/7/2021,419711911,6/1/2021,936,  437.20 € ,  263.33 € ,"  409,219.20 € ","  246,476.88 € ",  173.87 € 
C5593,Africa,Uganda,Sorghum,Offline,Low,1/27/2021,559327971,3/15/2021,6431,  109.28 € ,  35.84 € ,"  702,779.68 € ","  230,487.04 € ",  73.44 € 
C4541,Europe,Albania,Fish,Online,High,9/29/2022,454127442,11/12/2022,5257,  651.21 € ,  524.96 € ,"  3,423,410.97 € ","  2,759,714.72 € ",  126.25 € 
C7197,Australia and Oceania,Samoa ,Oatmeal,Online,Critical,6/1/2021,719784152,7/11/2021,8981,  205.70 € ,  117.11 € ,"  1,847,391.70 € ","  1,051,764.91 € ",  88.59 € 
C6922,Asia,Indonesia,Rice,Online,High,2/16/2021,692284429,3/7/2021,1201,  154.06 € ,  90.93 € ,"  185,026.06 € ","  109,206.93 € ",  63.13 € 
C6779,Africa,South Africa,Flour,Offline,Low,1/12/2022,677927100,1/18/2022,2549,  152.58 € ,  97.44 € ,"  388,926.42 € ","  248,374.56 € ",  55.14 € 
C6033,Africa,Malawi,Oatmeal,Online,Low,10/27/2021,603323495,12/6/2021,5684,  205.70 € ,  117.11 € ,"  1,169,198.80 € ","  665,653.24 € ",  88.59 € 
C4653,Europe,United Kingdom,Sorghum,Online,Low,1/11/2020,465397441,2/23/2020,300,  109.28 € ,  35.84 € ,"  32,784.00 € ","  10,752.00 € ",  73.44 € 
C7813,Central America and Caribbean,Jamaica,Soy,Online,High,4/17/2022,781385266,4/22/2022,8119,  255.28 € ,  159.42 € ,"  2,072,618.32 € ","  1,294,330.98 € ",  95.86 € 
C3388,Asia,Nepal,Fish,Offline,Medium,10/21/2021,338835799,10/26/2021,7898,  651.21 € ,  524.96 € ,"  5,143,256.58 € ","  4,146,134.08 € ",  126.25 € 
